Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
MK-8776,SUNITINIB,NCIH1650,687800,1.516945445,lung,1.5169455,21.955658,20.438713
SUNITINIB,CARBOPLATIN,RPMI7951,910903,-17.9132414087,skin,-17.913242,2.543555,20.456797
DASATINIB,VINORELBINE,SK-OV-3,905959,25.0526886993,urogenital_system,25.052689,4.5929947,20.459694
DEXAMETHASONE,LAPATINIB,A375,906793,-5.107578959,skin,-5.1075788,15.369328,20.476906
ERLOTINIB,VINBLASTINE,OV90,1240197,19.7059817627,urogenital_system,19.705982,-0.7749983,20.48098
DEXAMETHASONE,PD325901,MSTO,908152,19.8546563852,lung,19.854656,-0.6671646,20.52182
PD325901,SUNITINIB,OVCAR3,905933,16.1201443189,urogenital_system,16.120144,36.64603,20.525887
ERLOTINIB,VINORELBINE,SK-OV-3,905959,34.8512670064,urogenital_system,34.85127,14.28683,20.564438
GELDANAMYCIN,PACLITAXEL,MSTO,908152,1.910998236,lung,1.9109982,-18.661924,20.572922
SUNITINIB,MK-8776,OCUBM,909256,8.410700339,breast,8.410701,28.988937,20.578236
MK-2206,DEXAMETHASONE,LOVO,907790,38.2095977329,digestive_system,38.2096,17.607876,20.601723
MK-2206,PACLITAXEL,MSTO,908152,51.298841518,lung,51.298843,30.68201,20.616833
PD325901,DEXAMETHASONE,MDAMB436,1240172,-2.2913515999,breast,-2.2913516,18.346447,20.637798
DASATINIB,PACLITAXEL,OVCAR3,905933,40.323152538,urogenital_system,40.32315,61.016335,20.693184
ERLOTINIB,ZOLINZA,SW837,909755,37.6292078263,digestive_system,37.629208,16.92836,20.700848
ZOLINZA,MK-4827,OVCAR3,905933,28.0318632003,urogenital_system,28.031862,7.329506,20.702356
SUNITINIB,VINBLASTINE,A2058,906792,1.691645593,skin,1.6916456,22.434523,20.742878
PACLITAXEL,L778123,A375,906793,33.7237195282,skin,33.72372,12.954431,20.76929
ERLOTINIB,CARBOPLATIN,LNCAP,907788,5.6648893118,urogenital_system,5.6648893,-15.105355,20.770245
PD325901,VINORELBINE,OCUBM,909256,-11.306547704,breast,-11.306548,9.511088,20.817636
BEZ-235,MK-4827,A2058,906792,0.5731306047,skin,0.5731306,21.406935,20.833805
LAPATINIB,PACLITAXEL,MSTO,908152,38.3936864085,lung,38.39369,17.53596,20.857729
CARBOPLATIN,ERLOTINIB,LNCAP,907788,5.6648893118,urogenital_system,5.6648893,-15.200976,20.865866
MK-2206,DEXAMETHASONE,HT144,907067,-2.4668672292,skin,-2.4668672,18.402666,20.869534
MK-8776,SUNITINIB,RPMI7951,910903,-16.6675186637,skin,-16.667519,4.205725,20.873243
TOPOTECAN,SUNITINIB,LOVO,907790,-2.9779366246,digestive_system,-2.9779365,17.898539,20.876474
ABT-888,SUNITINIB,HCT116,905936,14.5745305505,digestive_system,14.574531,-6.324571,20.899101
VINORELBINE,SORAFENIB,HCT116,905936,-2.7952698088,digestive_system,-2.7952697,18.155243,20.950512
PACLITAXEL,MK-8669,VCAP,1299075,41.0674989024,urogenital_system,41.067497,20.073414,20.994083
SUNITINIB,MK-8776,RPMI7951,910903,-16.6675186637,skin,-16.667519,4.335333,21.002851
SN-38,MK-4827,NCIH23,905942,25.5437032544,lung,25.543703,4.4990396,21.044662
MK-8669,MK-4827,UWB1289,1480374,27.9579579223,urogenital_system,27.957958,6.910624,21.047335
PACLITAXEL,DASATINIB,OVCAR3,905933,40.323152538,urogenital_system,40.32315,61.378914,21.055763
ERLOTINIB,PACLITAXEL,NCIH2122,722046,-7.3347503871,lung,-7.33475,13.72414,21.058891
ERLOTINIB,MRK-003,OVCAR3,905933,40.791648045,urogenital_system,40.79165,19.717085,21.074564
CYCLOPHOSPHAMIDE,MK-4827,UACC62,905976,-13.8891073895,skin,-13.889108,7.1871405,21.076248
L778123,PACLITAXEL,LNCAP,907788,-8.3285417455,urogenital_system,-8.328542,12.783359,21.1119
ERLOTINIB,MK-2206,A375,906793,5.4704056231,skin,5.4704056,26.61361,21.143204
BEZ-235,PACLITAXEL,LOVO,907790,-0.1720087444,digestive_system,-0.17200874,20.98388,21.155888
SUNITINIB,GELDANAMYCIN,MSTO,908152,10.1828665311,lung,10.182866,-11.002367,21.185234
TOPOTECAN,SUNITINIB,OV90,1240197,-14.4026422647,urogenital_system,-14.402642,6.7919,21.194542
VINORELBINE,MK-4541,RKO,909698,-11.0426359232,digestive_system,-11.042636,10.1578045,21.20044
MK-4827,BEZ-235,A375,906793,45.0631442921,skin,45.063145,23.853712,21.209433
SUNITINIB,PD325901,OVCAR3,905933,16.1201443189,urogenital_system,16.120144,37.333458,21.213314
PACLITAXEL,DINACICLIB,OVCAR3,905933,-20.6575225833,urogenital_system,-20.657522,0.5611218,21.218643
SUNITINIB,TEMOZOLOMIDE,SK-OV-3,905959,11.1997858477,urogenital_system,11.199786,-10.025815,21.225601
VINORELBINE,DASATINIB,LOVO,907790,53.8431055638,digestive_system,53.843105,32.61685,21.226254
MK-4827,MK-2206,A375,906793,24.4050968707,skin,24.405096,3.1672187,21.237877
SUNITINIB,VINORELBINE,HT144,907067,9.6776911952,skin,9.677691,-11.575735,21.253426
DEXAMETHASONE,ERLOTINIB,A375,906793,-1.7708371853,skin,-1.7708372,19.490395,21.261232
5-FU,ERLOTINIB,OVCAR3,905933,29.2012558541,urogenital_system,29.201256,7.92194,21.279316
PACLITAXEL,GELDANAMYCIN,UACC62,905976,3.3988254806,skin,3.3988254,-17.885628,21.284452
SUNITINIB,MK-5108,NCIH23,905942,-7.5210247769,lung,-7.5210247,13.779239,21.300262
DEXAMETHASONE,MK-8669,RPMI7951,910903,11.1553304868,skin,11.155331,32.467876,21.312546
ZOLINZA,ERLOTINIB,SW837,909755,37.6292078263,digestive_system,37.629208,16.314808,21.3144
PACLITAXEL,MK-8776,OCUBM,909256,-11.4508123495,breast,-11.450812,9.871962,21.322773
MITOMYCINE,MK-4827,LNCAP,907788,-22.4192321851,urogenital_system,-22.419231,-1.0817695,21.337461
ERLOTINIB,GELDANAMYCIN,A375,906793,36.1875615636,skin,36.18756,14.849183,21.338379
VINORELBINE,SUNITINIB,OV90,1240197,13.6976208706,urogenital_system,13.697621,-7.6442327,21.341854
VINORELBINE,MK-2206,LOVO,907790,31.5064727719,digestive_system,31.506474,10.156666,21.349808
ETOPOSIDE,MK-4827,SK-OV-3,905959,21.9059834216,urogenital_system,21.905983,0.5468875,21.359095
GELDANAMYCIN,ERLOTINIB,A375,906793,36.1875615636,skin,36.18756,14.812112,21.37545
PACLITAXEL,SUNITINIB,NCIH1650,687800,-4.8583202686,lung,-4.85832,16.52019,21.37851
MK-4827,MK-2206,SKMES1,909728,28.6412566456,lung,28.641256,7.2582383,21.383018
MRK-003,VINORELBINE,A2058,906792,3.4286605035,skin,3.4286604,24.829998,21.401337
DASATINIB,PACLITAXEL,VCAP,1299075,34.2351549612,urogenital_system,34.235153,12.829067,21.406086
PD325901,PACLITAXEL,HT144,907067,39.2383137401,skin,39.238316,17.820164,21.418152
SUNITINIB,PACLITAXEL,NCIH1650,687800,-4.8583202686,lung,-4.85832,16.573847,21.432167
MK-4541,SUNITINIB,SW837,909755,-17.6464323477,digestive_system,-17.646433,3.8221285,21.468561
MK-2206,VINORELBINE,LOVO,907790,31.5064727719,digestive_system,31.506474,10.032454,21.47402
VINORELBINE,MK-2206,SW837,909755,18.8428754739,digestive_system,18.842875,-2.6445858,21.487461
SUNITINIB,MK-4541,UACC62,905976,18.9323360542,skin,18.932337,-2.5656388,21.497976
MK-8669,MK-4827,NCIH1650,687800,22.6890278169,lung,22.689028,1.1811051,21.507923
PACLITAXEL,MK-2206,NCIH2122,722046,1.2590814576,lung,1.2590815,22.767109,21.508028
DEXAMETHASONE,MK-4827,LOVO,907790,17.132255831,digestive_system,17.132256,-4.3929443,21.5252
DASATINIB,VINORELBINE,UACC62,905976,-15.8652826151,skin,-15.865283,5.6689982,21.53428
ERLOTINIB,VINORELBINE,A2058,906792,-13.1899854247,skin,-13.189985,8.356937,21.546923
MK-4827,SN-38,NCIH1650,687800,-20.0005912763,lung,-20.000591,1.5517786,21.55237
ERLOTINIB,MITOMYCINE,VCAP,1299075,-12.4709169807,urogenital_system,-12.470917,9.112334,21.583252
VINORELBINE,ZOLINZA,A2058,906792,-40.1043144117,skin,-40.104313,-18.512941,21.591372
PACLITAXEL,PD325901,HT144,907067,39.2383137401,skin,39.238316,17.642967,21.595348
SUNITINIB,VINBLASTINE,HCT116,905936,5.8231050234,digestive_system,5.823105,-15.7912855,21.614391
SUNITINIB,AZD1775,MSTO,908152,-5.4952716967,lung,-5.4952717,16.12851,21.623781
SUNITINIB,ABT-888,HCT116,905936,14.5745305505,digestive_system,14.574531,-7.049648,21.624178
DASATINIB,SUNITINIB,LOVO,907790,23.5476812064,digestive_system,23.547682,45.18322,21.635538
PACLITAXEL,DASATINIB,OCUBM,909256,-14.8239965907,breast,-14.823997,6.8177586,21.641754
PACLITAXEL,MK-2206,SKMEL30,909726,32.0743326669,skin,32.074333,10.423238,21.651096
MK-4827,DEXAMETHASONE,A2058,906792,-17.6309143216,skin,-17.630915,4.03966,21.670574
MK-4827,ZOLINZA,OVCAR3,905933,28.0318632003,urogenital_system,28.031862,6.348251,21.68361
DASATINIB,VINORELBINE,NCIH1650,687800,47.4634602084,lung,47.46346,25.76477,21.698689
VINORELBINE,DASATINIB,UACC62,905976,-15.8652826151,skin,-15.865283,5.844589,21.709873
PACLITAXEL,DINACICLIB,HT144,907067,14.5997974221,skin,14.599797,-7.115597,21.715393
MK-2206,VINORELBINE,UWB1289,1480374,14.8794431498,urogenital_system,14.879443,-6.8413343,21.720778
MK-5108,VINORELBINE,A375,906793,-15.5520756285,skin,-15.552075,6.179549,21.731625
MK-8776,MK-4827,A375,906793,38.7263022348,skin,38.726303,16.983328,21.742975
TOPOTECAN,ERLOTINIB,A375,906793,25.4402594168,skin,25.44026,3.6709023,21.769358
CARBOPLATIN,MK-4827,OVCAR3,905933,16.5385326387,urogenital_system,16.538532,-5.2462068,21.784739
SUNITINIB,DASATINIB,LOVO,907790,23.5476812064,digestive_system,23.547682,45.360065,21.812384
ABT-888,MK-4827,MSTO,908152,-10.9809492453,lung,-10.980949,10.915174,21.896122
DASATINIB,VINORELBINE,OVCAR3,905933,20.780900008,urogenital_system,20.780901,42.692444,21.911543
SUNITINIB,TOPOTECAN,OV90,1240197,-14.4026422647,urogenital_system,-14.402642,7.517332,21.919975
VINORELBINE,LAPATINIB,UWB1289,1480374,0.7055050346,urogenital_system,0.705505,-21.236324,21.94183
MK-4827,DEXAMETHASONE,LOVO,907790,17.132255831,digestive_system,17.132256,-4.8186393,21.950895
MRK-003,MK-4827,RKO,909698,19.7616596931,digestive_system,19.76166,-2.2055013,21.967161
VINORELBINE,DASATINIB,NCIH1650,687800,47.4634602084,lung,47.46346,25.492966,21.970493
MITOMYCINE,ERLOTINIB,VCAP,1299075,-12.4709169807,urogenital_system,-12.470917,9.505117,21.976034
DEXAMETHASONE,MK-4541,A2058,906792,-17.567998263,skin,-17.567999,4.445932,22.013931
MK-4827,BEZ-235,A2058,906792,0.5731306047,skin,0.5731306,22.59316,22.020031
MK-4541,VINORELBINE,RKO,909698,-11.0426359232,digestive_system,-11.042636,10.979269,22.021904
ETOPOSIDE,SUNITINIB,A2058,906792,-6.9721696863,skin,-6.97217,15.085664,22.057835
TEMOZOLOMIDE,ERLOTINIB,OVCAR3,905933,-26.0162256121,urogenital_system,-26.016226,-3.952658,22.063568
L778123,DEXAMETHASONE,RPMI7951,910903,-13.3775862125,skin,-13.377586,8.700523,22.07811
TOPOTECAN,SUNITINIB,NCIH23,905942,-12.0647984776,lung,-12.064798,10.066714,22.131512
MK-2206,ERLOTINIB,A375,906793,5.4704056231,skin,5.4704056,27.613125,22.14272
LAPATINIB,DEXAMETHASONE,OCUBM,909256,-6.9867247428,breast,-6.986725,15.158695,22.14542
SUNITINIB,DEXAMETHASONE,NCIH2122,722046,14.8039617693,lung,14.803962,-7.360621,22.164583
ABT-888,VINORELBINE,LOVO,907790,-2.3853923898,digestive_system,-2.3853924,-24.566769,22.181376
DEXAMETHASONE,L778123,RPMI7951,910903,-13.3775862125,skin,-13.377586,8.803915,22.181501
ERLOTINIB,METHOTREXATE,LNCAP,907788,11.861823991,urogenital_system,11.861824,-10.35072,22.212543
DEXAMETHASONE,MK-2206,HT144,907067,-2.4668672292,skin,-2.4668672,19.746851,22.213718
DEXAMETHASONE,MK-8669,VCAP,1299075,-0.3514970055,urogenital_system,-0.351497,21.899601,22.251099
SUNITINIB,MK-2206,OV90,1240197,8.1479163881,urogenital_system,8.147917,30.408323,22.260406
MK-4541,DEXAMETHASONE,A2058,906792,-17.567998263,skin,-17.567999,4.7176137,22.285612
5-FU,ERLOTINIB,OCUBM,909256,28.1444385648,breast,28.144438,5.8309145,22.313522
LAPATINIB,VINORELBINE,UWB1289,1480374,0.7055050346,urogenital_system,0.705505,-21.626062,22.331568
TOPOTECAN,MK-4827,T-47D,905945,-15.7257951105,breast,-15.725795,6.6116905,22.337486
MK-4827,ERLOTINIB,SW837,909755,25.4834269638,digestive_system,25.483427,3.112939,22.370487
PACLITAXEL,ZOLINZA,A2058,906792,-27.821045865,skin,-27.821045,-5.450286,22.370758
CARBOPLATIN,ERLOTINIB,LOVO,907790,20.1658857556,digestive_system,20.165886,-2.232798,22.398684
ERLOTINIB,OXALIPLATIN,HCT116,905936,-19.5897964509,digestive_system,-19.589796,2.8126338,22.40243
VINORELBINE,SUNITINIB,T-47D,905945,-14.3781488125,breast,-14.378149,-36.804825,22.426676
PACLITAXEL,L778123,LNCAP,907788,-8.3285417455,urogenital_system,-8.328542,14.098609,22.42715
SUNITINIB,PACLITAXEL,LNCAP,907788,-16.5831421556,urogenital_system,-16.583141,5.856543,22.439684
MK-2206,MK-4827,SKMES1,909728,28.6412566456,lung,28.641256,6.1912875,22.449968
MK-8776,MK-4827,NCIH23,905942,-1.4875251239,lung,-1.4875251,-23.949465,22.461939
DASATINIB,PACLITAXEL,NCIH23,905942,6.4905232117,lung,6.4905233,-15.979217,22.46974
METFORMIN,MK-4827,VCAP,1299075,16.2110961286,urogenital_system,16.211096,-6.262518,22.473614
ERLOTINIB,5-FU,OVCAR3,905933,29.2012558541,urogenital_system,29.201256,6.699056,22.5022
DINACICLIB,PACLITAXEL,HT144,907067,14.5997974221,skin,14.599797,-7.9228764,22.522675
GELDANAMYCIN,VINORELBINE,A375,906793,35.9726390554,skin,35.972637,13.413399,22.559238
SUNITINIB,ERLOTINIB,NCIH2122,722046,21.3943181686,lung,21.394318,-1.1979766,22.592295
MK-8776,VINORELBINE,SKMEL30,909726,26.4723154406,skin,26.472315,3.8781924,22.594122
VINORELBINE,GELDANAMYCIN,A375,906793,35.9726390554,skin,35.972637,13.294992,22.677645
MK-8776,VINORELBINE,SW837,909755,-2.5741297517,digestive_system,-2.5741298,-25.269701,22.695572
MK-8776,SUNITINIB,OCUBM,909256,8.410700339,breast,8.410701,31.122057,22.711357
ERLOTINIB,ABT-888,T-47D,905945,-14.1533114852,breast,-14.153312,8.561535,22.714848
CARBOPLATIN,SUNITINIB,A2058,906792,-8.8203031579,skin,-8.820303,13.947736,22.76804
MK-4827,MK-5108,NCIH2122,722046,26.3588346926,lung,26.358835,3.5871973,22.771637
SUNITINIB,TOPOTECAN,NCIH23,905942,-12.0647984776,lung,-12.064798,10.715875,22.780674
MRK-003,SUNITINIB,OVCAR3,905933,12.0172012468,urogenital_system,12.017201,34.81791,22.800709
OXALIPLATIN,SUNITINIB,RPMI7951,910903,-30.9523677445,skin,-30.952368,-8.147302,22.805065
MRK-003,VINORELBINE,MDAMB436,1240172,-0.2355708314,breast,-0.23557083,22.638615,22.874186
PD325901,SUNITINIB,NCIH520,908443,10.3336366139,lung,10.333636,-12.564701,22.898338
VINORELBINE,MK-8776,SW837,909755,-2.5741297517,digestive_system,-2.5741298,-25.480354,22.906225
DEXAMETHASONE,DASATINIB,MDAMB436,1240172,-5.9039606265,breast,-5.9039607,17.01956,22.923521
MK-4827,LAPATINIB,VCAP,1299075,25.0163853823,urogenital_system,25.016386,2.0751834,22.941202
VINORELBINE,MK-2206,UWB1289,1480374,14.8794431498,urogenital_system,14.879443,-8.06596,22.945404
SUNITINIB,PD325901,NCIH520,908443,10.3336366139,lung,10.333636,-12.665002,22.998638
MITOMYCINE,MK-4827,T-47D,905945,3.0258452072,breast,3.0258453,-19.991499,23.017344
VINORELBINE,AZD1775,A2058,906792,-15.9386190969,skin,-15.938619,7.1149883,23.053608
MK-8669,PACLITAXEL,OV90,1240197,35.8140707621,urogenital_system,35.81407,12.751529,23.062542
MK-4827,MK-2206,VCAP,1299075,23.9650040524,urogenital_system,23.965004,0.8940367,23.070967
VINBLASTINE,ERLOTINIB,OV90,1240197,19.7059817627,urogenital_system,19.705982,-3.3799405,23.085922
PD325901,ERLOTINIB,OV90,1240197,-5.0536830788,urogenital_system,-5.0536833,18.053455,23.10714
AZD1775,VINORELBINE,A2058,906792,-15.9386190969,skin,-15.938619,7.169498,23.108116
ERLOTINIB,5-FU,OCUBM,909256,28.1444385648,breast,28.144438,5.020255,23.124184
SUNITINIB,VINORELBINE,OV90,1240197,13.6976208706,urogenital_system,13.697621,-9.428781,23.126402
DOXORUBICIN,SUNITINIB,NCIH1650,687800,-1.2461722134,lung,-1.2461722,21.901634,23.147806
SN-38,MK-4827,A375,906793,38.8786902948,skin,38.87869,15.721573,23.157116
ERLOTINIB,MK-4827,UWB1289,1480374,19.764714945,urogenital_system,19.764715,-3.393431,23.158146
VINORELBINE,MRK-003,MDAMB436,1240172,-0.2355708314,breast,-0.23557083,22.956514,23.192085
OXALIPLATIN,ERLOTINIB,HCT116,905936,-19.5897964509,digestive_system,-19.589796,3.6052105,23.195007
SUNITINIB,PD325901,HCT116,905936,33.4693908696,digestive_system,33.46939,10.273872,23.195518
PACLITAXEL,GELDANAMYCIN,SW837,909755,-17.9643335738,digestive_system,-17.964334,5.2368965,23.201231
MK-4827,ABT-888,MSTO,908152,-10.9809492453,lung,-10.980949,12.245247,23.226196
SN-38,MK-4827,NCIH1650,687800,26.6044821179,lung,26.604483,3.3639784,23.240505
ERLOTINIB,DINACICLIB,NCIH520,908443,18.8797847745,lung,18.879786,-4.3719063,23.251692
MK-8776,PACLITAXEL,OCUBM,909256,-11.4508123495,breast,-11.450812,11.809778,23.26059
ERLOTINIB,DASATINIB,SK-OV-3,905959,34.8854592923,urogenital_system,34.88546,11.618116,23.267344
ERLOTINIB,VINORELBINE,NCIH2122,722046,-4.8538860495,lung,-4.853886,-28.139734,23.285849
MK-5108,PACLITAXEL,HT144,907067,21.7799988795,skin,21.779999,-1.5142851,23.294285
MK-2206,MK-4827,VCAP,1299075,23.9650040524,urogenital_system,23.965004,0.6640167,23.300987
VINORELBINE,MK-2206,VCAP,1299075,-23.5722952018,urogenital_system,-23.572296,-0.265126,23.30717
MK-4827,ETOPOSIDE,NCIH520,908443,24.0722525174,lung,24.072252,0.7533093,23.318943
ERLOTINIB,MK-8669,SW837,909755,34.6885337831,digestive_system,34.688534,11.365931,23.322603
MK-8669,PACLITAXEL,SKMES1,909728,33.582334601,lung,33.582336,10.247584,23.334751
MK-2206,VINORELBINE,SW837,909755,18.8428754739,digestive_system,18.842875,-4.5162315,23.359106
SN-38,MK-4827,NCIH1650,687800,-20.0005912763,lung,-20.000591,3.3639784,23.36457
DEXAMETHASONE,ZOLINZA,T-47D,905945,-2.0572465009,breast,-2.0572464,21.347174,23.40442
DASATINIB,ERLOTINIB,SK-OV-3,905959,34.8854592923,urogenital_system,34.88546,11.439939,23.445522
PACLITAXEL,MK-8669,OV90,1240197,35.8140707621,urogenital_system,35.81407,12.361921,23.45215
MK-4827,GELDANAMYCIN,A2058,906792,33.0257256486,skin,33.025726,9.570669,23.455057
PACLITAXEL,MK-5108,NCIH1650,687800,25.6405420073,lung,25.640541,2.1645577,23.475983
MK-8776,VINORELBINE,A2058,906792,-8.0605287717,skin,-8.060529,15.431832,23.492361
MK-4827,MITOMYCINE,T-47D,905945,3.0258452072,breast,3.0258453,-20.474407,23.500252
MK-2206,SUNITINIB,OV90,1240197,8.1479163881,urogenital_system,8.147917,31.67219,23.524273
MK-8776,VINORELBINE,UACC62,905976,-22.1344182052,skin,-22.134418,1.4173834,23.551802
SORAFENIB,VINORELBINE,HCT116,905936,-2.7952698088,digestive_system,-2.7952697,20.761593,23.556862
PACLITAXEL,MK-2206,LNCAP,907788,-11.8099559152,urogenital_system,-11.809956,11.747373,23.557327
PD325901,SUNITINIB,LOVO,907790,7.4411310437,digestive_system,7.441131,31.01606,23.574928
BORTEZOMIB,VINORELBINE,SK-OV-3,905959,-22.2226484046,urogenital_system,-22.222649,1.356751,23.5794
PACLITAXEL,DASATINIB,VCAP,1299075,34.2351549612,urogenital_system,34.235153,10.623716,23.611437
VINORELBINE,MK-2206,A375,906793,44.8544888366,skin,44.85449,21.2028,23.651688
VINORELBINE,ERLOTINIB,NCIH2122,722046,-4.8538860495,lung,-4.853886,-28.546463,23.692577
SUNITINIB,MK-2206,A375,906793,3.1321603838,skin,3.1321604,26.845423,23.713263
DEXAMETHASONE,PD325901,RKO,909698,1.2843397314,digestive_system,1.2843398,25.00508,23.72074
PD325901,DEXAMETHASONE,RKO,909698,1.2843397314,digestive_system,1.2843398,25.031687,23.747347
DASATINIB,DEXAMETHASONE,NCIH23,905942,3.0839119445,lung,3.083912,26.847385,23.763474
BORTEZOMIB,ERLOTINIB,VCAP,1299075,12.8489707846,urogenital_system,12.84897,-10.937547,23.786518
DEXAMETHASONE,DASATINIB,SW837,909755,8.4494427209,digestive_system,8.449443,32.24198,23.792538
ZOLINZA,PACLITAXEL,A2058,906792,-27.821045865,skin,-27.821045,-3.998308,23.822737
MK-8776,SUNITINIB,RKO,909698,0.267995184,digestive_system,0.26799518,24.11364,23.845644
MK-8776,SUNITINIB,SK-OV-3,905959,-7.4028158849,urogenital_system,-7.402816,16.443172,23.84599
ERLOTINIB,BORTEZOMIB,VCAP,1299075,12.8489707846,urogenital_system,12.84897,-11.070613,23.919582
BEZ-235,ERLOTINIB,OVCAR3,905933,41.4432036493,urogenital_system,41.443203,17.513117,23.930086
ERLOTINIB,DASATINIB,RKO,909698,11.2554584031,digestive_system,11.255459,35.22298,23.967522
PD325901,SUNITINIB,OV90,1240197,1.7641951637,urogenital_system,1.7641952,25.751171,23.986977
TEMOZOLOMIDE,PACLITAXEL,OVCAR3,905933,-19.6397745088,urogenital_system,-19.639774,4.402929,24.042704
VINORELBINE,TEMOZOLOMIDE,LOVO,907790,-1.3464351709,digestive_system,-1.3464352,-25.416525,24.07009
L778123,MK-4827,A2058,906792,32.1703331768,skin,32.170334,8.083743,24.08659
SUNITINIB,AZD1775,A375,906793,5.5435602908,skin,5.5435605,29.665213,24.121653
MK-4541,DEXAMETHASONE,LOVO,907790,20.4609276396,digestive_system,20.460928,-3.723424,24.184353
MK-8669,DEXAMETHASONE,VCAP,1299075,-0.3514970055,urogenital_system,-0.351497,23.837135,24.188633
ERLOTINIB,MITOMYCINE,UACC62,905976,-10.5852223062,skin,-10.585222,13.60788,24.193102
DEXAMETHASONE,MK-4827,A2058,906792,-17.6309143216,skin,-17.630915,6.605595,24.23651
SUNITINIB,BORTEZOMIB,NCIH2122,722046,5.4820163711,lung,5.4820166,-18.765284,24.2473
MK-8669,VINORELBINE,SK-OV-3,905959,59.3128545872,urogenital_system,59.312855,35.048973,24.263882
SUNITINIB,DOXORUBICIN,OVCAR3,905933,-9.5464049396,urogenital_system,-9.546405,14.739018,24.285423
ERLOTINIB,DEXAMETHASONE,OV90,1240197,-14.4366228593,urogenital_system,-14.436623,9.863966,24.300589
ERLOTINIB,MK-4827,SW837,909755,25.4834269638,digestive_system,25.483427,1.1526442,24.330784
MK-5108,VINORELBINE,HT144,907067,-14.1444478764,skin,-14.144448,10.203464,24.347912
PACLITAXEL,SUNITINIB,RKO,909698,-7.43037932,digestive_system,-7.4303794,16.93913,24.36951
TOPOTECAN,SUNITINIB,SW837,909755,-5.680591548,digestive_system,-5.6805916,18.705181,24.385773
SUNITINIB,PD325901,OV90,1240197,1.7641951637,urogenital_system,1.7641952,26.150682,24.386488
MK-4827,DEXAMETHASONE,OVCAR3,905933,34.6919389289,urogenital_system,34.69194,10.295913,24.396027
MK-4827,CARBOPLATIN,OVCAR3,905933,16.5385326387,urogenital_system,16.538532,-7.8631144,24.401646
MK-4827,MK-8669,OCUBM,909256,32.8748482364,breast,32.874847,8.452793,24.422054
MK-2206,PACLITAXEL,SK-OV-3,905959,41.9583459706,urogenital_system,41.958347,17.45541,24.502937
MK-4827,SN-38,RKO,909698,35.8658389525,digestive_system,35.865837,11.356779,24.509058
AZD1775,SUNITINIB,NCIH1650,687800,-3.3100868547,lung,-3.310087,21.200005,24.510092
AZD1775,SUNITINIB,MSTO,908152,-5.4952716967,lung,-5.4952717,19.016771,24.512043
PACLITAXEL,MK-8669,SKMES1,909728,33.582334601,lung,33.582336,9.050769,24.531567
ZOLINZA,PACLITAXEL,NCIH2122,722046,-12.6696562053,lung,-12.669656,11.877801,24.547457
SUNITINIB,MK-4827,T-47D,905945,17.5945751551,breast,17.594576,-6.9710374,24.565613
ERLOTINIB,LAPATINIB,MDAMB436,1240172,-16.1682115967,breast,-16.168211,8.422641,24.59085
VINORELBINE,MRK-003,A2058,906792,3.4286605035,skin,3.4286604,28.02347,24.59481
VINORELBINE,MK-5108,HT144,907067,-14.1444478764,skin,-14.144448,10.457467,24.601915
DASATINIB,PACLITAXEL,OCUBM,909256,-14.8239965907,breast,-14.823997,9.836435,24.66043
VINBLASTINE,SUNITINIB,A2058,906792,1.691645593,skin,1.6916456,26.352802,24.661156
DEXAMETHASONE,MK-4541,LOVO,907790,20.4609276396,digestive_system,20.460928,-4.2251854,24.686113
SUNITINIB,GEMCITABINE,SW837,909755,1.3548098795,digestive_system,1.3548099,26.050283,24.695473
SUNITINIB,PD325901,LOVO,907790,7.4411310437,digestive_system,7.441131,32.14115,24.70002
ERLOTINIB,PD325901,LNCAP,907788,-5.8654111832,urogenital_system,-5.8654113,18.858942,24.724354
VINORELBINE,MK-8776,UACC62,905976,-22.1344182052,skin,-22.134418,2.613924,24.748343
ZOLINZA,SUNITINIB,VCAP,1299075,4.6801622235,urogenital_system,4.6801624,29.486252,24.80609
ERLOTINIB,5-FU,SW837,909755,17.2993876184,digestive_system,17.299387,-7.5268383,24.826225
GELDANAMYCIN,PACLITAXEL,SW837,909755,-17.9643335738,digestive_system,-17.964334,6.873317,24.83765
DEXAMETHASONE,BEZ-235,HT144,907067,10.377439529,skin,10.3774395,35.23805,24.86061
TEMOZOLOMIDE,DEXAMETHASONE,OCUBM,909256,9.0020052119,breast,9.002006,-15.88561,24.887615
VINBLASTINE,ERLOTINIB,SK-OV-3,905959,41.0111080034,urogenital_system,41.01111,16.121796,24.889313
ERLOTINIB,BEZ-235,OVCAR3,905933,41.4432036493,urogenital_system,41.443203,16.541594,24.90161
MK-4827,SUNITINIB,T-47D,905945,17.5945751551,breast,17.594576,-7.330974,24.92555
DEXAMETHASONE,ZOLINZA,VCAP,1299075,6.4952421919,urogenital_system,6.495242,31.42745,24.932209
BORTEZOMIB,MK-4827,OVCAR3,905933,12.6320528333,urogenital_system,12.632052,-12.303347,24.935398
SUNITINIB,MK-5108,MSTO,908152,2.6294820528,lung,2.629482,27.569765,24.940283
MK-4827,ZOLINZA,LNCAP,907788,15.3495353261,urogenital_system,15.349535,40.29073,24.941195
CYCLOPHOSPHAMIDE,MK-4827,T-47D,905945,-24.2185561259,breast,-24.218555,0.72674793,24.945303
