Unnamed: 0,Drug1,Drug2,Cell line,synergy,fold,index,Cosmic sample Id,Tissue,set,predict,abs_error
21994,VINORELBINE,MK-8776,UACC62,-22.1344182052,1,21994,905976.0,skin,test_dc,5.273529,27.407947257934374
19707,SUNITINIB,TOPOTECAN,A2058,-7.8780762106,2,19707,906792.0,skin,test_dc,19.556395,27.434470787626367
21962,VINORELBINE,MK-8776,A375,42.6295774831,1,21962,906793.0,skin,test_dc,15.174711,27.454866255683008
22077,VINORELBINE,SUNITINIB,A2058,-13.1617410674,2,22077,906792.0,skin,test_dc,14.293554,27.455295373430275
9566,LAPATINIB,ERLOTINIB,SW837,2.4138115254,3,9566,909755.0,digestive_system,test_dc,29.875282,27.461470762197656
17726,PACLITAXEL,DINACICLIB,OV90,12.2384883599,4,17726,1240197.0,urogenital_system,test_dc,-15.338083,27.576571627111914
5061,DEXAMETHASONE,MK-8776,T-47D,-42.4264956259,4,5061,905945.0,breast,test_dc,-14.839063,27.58743293516514
20012,TEMOZOLOMIDE,ERLOTINIB,SW837,15.1793477112,4,20012,909755.0,digestive_system,test_dc,-12.418443,27.597790437335256
29619,ERLOTINIB,TOPOTECAN,NCIH2122,37.0870485546,3,29619,722046.0,lung,test_dc,9.482707,27.604341530979397
8849,L778123,MK-4827,SW837,-43.4133465857,3,8849,909755.0,digestive_system,test_dc,-15.797098,27.61624842590996
21516,VINORELBINE,AZD1775,OVCAR3,-13.2157033849,4,21516,905933.0,urogenital_system,test_dc,14.451814,27.66751708271494
16994,MRK-003,PACLITAXEL,OV90,29.660801919,3,16994,1240197.0,urogenital_system,test_dc,1.9702286,27.690573366181702
22038,VINORELBINE,SORAFENIB,A2058,-11.6225289101,1,22038,906792.0,skin,test_dc,16.095707,27.718235849797267
23310,5-FU,ERLOTINIB,OVCAR3,29.2012558541,3,23310,905933.0,urogenital_system,test_dc,1.4784409,27.72281497332455
29630,ERLOTINIB,TOPOTECAN,SKMES1,25.7182254314,3,29630,909728.0,lung,test_dc,-2.0094411,27.727666568713843
17694,PACLITAXEL,DASATINIB,SK-OV-3,39.5255766834,0,17694,905959.0,urogenital_system,test_dc,11.791172,27.734404655812106
29280,ERLOTINIB,DASATINIB,SK-OV-3,34.8854592923,3,29280,905959.0,urogenital_system,test_dc,7.117971,27.76748834884907
44869,VINORELBINE,MK-2206,LNCAP,12.163715711,0,44869,907788.0,urogenital_system,test_dc,-15.641292,27.80500732934717
44858,VINORELBINE,MK-2206,A375,44.8544888366,0,44858,906793.0,skin,test_dc,17.046106,27.80838249809902
45075,VINORELBINE,PD325901,OVCAR3,-11.2566682421,1,45075,905933.0,urogenital_system,test_dc,16.567102,27.823770674350975
4743,DEXAMETHASONE,ERLOTINIB,RPMI7951,-32.2826921311,4,4743,910903.0,skin,test_dc,-4.452991,27.829701122341454
4935,DEXAMETHASONE,MK-4827,OVCAR3,34.6919389289,2,4935,905933.0,urogenital_system,test_dc,6.8136244,27.878314546880958
34893,MITOMYCINE,ERLOTINIB,SK-OV-3,-35.312060661,3,34893,905959.0,urogenital_system,test_dc,-7.4151278,27.89693290678857
43054,TEMOZOLOMIDE,ERLOTINIB,OCUBM,-25.874801784,4,43054,909256.0,breast,test_dc,2.0693293,27.944131045779784
43041,TEMOZOLOMIDE,ERLOTINIB,HCT116,22.5320705364,4,43041,905936.0,digestive_system,test_dc,-5.433895,27.965965647483984
41015,PACLITAXEL,MK-4827,RKO,-18.2154151567,2,41015,909698.0,digestive_system,test_dc,9.786895,28.00230995497881
45073,VINORELBINE,PD325901,OCUBM,-11.306547704,1,45073,909256.0,breast,test_dc,16.709993,28.016541066426758
40989,PACLITAXEL,MK-4827,A2058,-16.6677417803,2,40989,906792.0,skin,test_dc,11.375153,28.042894368190623
32618,LAPATINIB,ERLOTINIB,SW837,2.4138115254,3,32618,909755.0,digestive_system,test_dc,30.461597,28.047785917226953
18064,PACLITAXEL,MK-8776,HT144,9.6845161743,0,18064,907067.0,skin,test_dc,-18.457724,28.14223979185371
21817,VINORELBINE,MK-2206,LNCAP,12.163715711,0,21817,907788.0,urogenital_system,test_dc,-16.005959,28.169674268128908
7011,ETOPOSIDE,MK-4827,T-47D,-30.7134816298,2,7011,905945.0,breast,test_dc,-2.5250793,28.188402379464307
37818,MK-4827,MK-8776,LOVO,-25.4906836053,1,37818,907790.0,digestive_system,test_dc,2.7222881,28.212971737013866
14901,MK-4827,SN-38,NCIH1650,26.6044821179,2,14901,687800.0,lung,test_dc,-1.6396546,28.24413675428306
27885,DEXAMETHASONE,LAPATINIB,A2058,-16.2370825318,4,27885,906792.0,skin,test_dc,12.086925,28.32400708471748
14867,MK-4827,PD325901,SW837,9.6127809223,3,14867,909755.0,digestive_system,test_dc,-18.751528,28.364308708554884
21606,VINORELBINE,BORTEZOMIB,UWB1289,-4.8391228162,3,21606,1480374.0,urogenital_system,test_dc,-33.235676,28.39655299556758
21804,VINORELBINE,MK-2206,A2058,-7.3035783725,0,21804,906792.0,skin,test_dc,21.136202,28.439780231020507
44944,VINORELBINE,MK-5108,HT144,-14.1444478764,3,44944,907067.0,skin,test_dc,14.323648,28.46809632915879
37560,MK-4827,DASATINIB,A2058,15.1210535378,2,37560,906792.0,skin,test_dc,43.591908,28.4708539634207
14904,MK-4827,SN-38,NCIH2122,-25.660110852,2,14904,722046.0,lung,test_dc,2.8407118,28.500822684046508
37365,MK-4541,VINORELBINE,A2058,-18.8844755006,4,37365,906792.0,skin,test_dc,9.670211,28.554686338917872
5056,DEXAMETHASONE,MK-8776,SKMEL30,-1.0397617758,4,5056,909726.0,skin,test_dc,27.516924,28.556685680218944
42519,SUNITINIB,MK-8669,T-47D,35.210405477,4,42519,905945.0,breast,test_dc,6.6388965,28.571509011698488
29367,ERLOTINIB,MK-8669,A2058,52.2617159832,4,29367,906792.0,skin,test_dc,23.686525,28.575190638351366
27722,DEXAMETHASONE,DASATINIB,SW837,8.4494427209,4,27722,909755.0,digestive_system,test_dc,37.05837,28.608925961961326
27895,DEXAMETHASONE,LAPATINIB,HT144,-18.7671907707,4,27895,907067.0,skin,test_dc,9.851046,28.61823637922051
42729,SUNITINIB,TEMOZOLOMIDE,HCT116,18.1607168474,2,42729,905936.0,digestive_system,test_dc,-10.487556,28.64827330491953
17688,PACLITAXEL,DASATINIB,OVCAR3,40.323152538,0,17688,905933.0,urogenital_system,test_dc,69.07976,28.756605152429685
6348,ERLOTINIB,MK-8669,T-47D,54.6547908119,4,6348,905945.0,breast,test_dc,25.85015,28.804641657236914
22130,VINORELBINE,TEMOZOLOMIDE,LOVO,-1.3464351709,0,22130,907790.0,digestive_system,test_dc,-30.155294,28.80885924743496
21482,VINORELBINE,ABT-888,SKMES1,19.4068048793,3,21482,909728.0,lung,test_dc,-9.485865,28.892669518582228
34096,METHOTREXATE,ERLOTINIB,LNCAP,11.861823991,2,34096,907788.0,urogenital_system,test_dc,-17.05675,28.91857333487207
29330,ERLOTINIB,GELDANAMYCIN,A375,36.1875615636,4,29330,906793.0,skin,test_dc,7.252069,28.935492567170556
22021,VINORELBINE,PD325901,OCUBM,-11.306547704,1,22021,909256.0,breast,test_dc,17.644037,28.9505849507041
44856,VINORELBINE,MK-2206,A2058,-7.3035783725,0,44856,906792.0,skin,test_dc,21.679216,28.982794757387694
28308,DEXAMETHASONE,ZOLINZA,T-47D,-2.0572465009,3,28308,905945.0,breast,test_dc,26.946297,29.00354319279453
27645,DEXAMETHASONE,BEZ-235,T-47D,90.909234411,2,27645,905945.0,breast,test_dc,119.95682,29.047583215953125
37779,MK-4827,MK-8669,OVCAR3,47.2673990601,2,37779,905933.0,urogenital_system,test_dc,18.20941,29.05798934635488
37911,MK-4827,PD325901,OVCAR3,39.7980909525,3,37911,905933.0,urogenital_system,test_dc,10.715885,29.08220579014648
13287,MK-4541,DEXAMETHASONE,RPMI7951,-32.8420191988,2,13287,910903.0,skin,test_dc,-3.7434108,29.098608373070633
44534,VINORELBINE,ABT-888,SKMES1,19.4068048793,3,44534,909728.0,lung,test_dc,-9.69467,29.101474602810743
37975,MK-4827,SN-38,UACC62,35.6282513121,2,37975,905976.0,skin,test_dc,6.4774218,29.150829551540916
14766,MK-4827,MK-8776,LOVO,-25.4906836053,1,14766,907790.0,digestive_system,test_dc,3.7277527,29.218436290846874
36339,MK-4541,DEXAMETHASONE,RPMI7951,-32.8420191988,2,36339,910903.0,skin,test_dc,-3.5453875,29.296631692315017
40746,PACLITAXEL,DASATINIB,SK-OV-3,39.5255766834,0,40746,905959.0,urogenital_system,test_dc,10.155248,29.37032899510654
6343,ERLOTINIB,MK-8669,SKMEL30,62.0932612208,4,6343,909726.0,skin,test_dc,32.716465,29.37679622446211
28252,DEXAMETHASONE,TEMOZOLOMIDE,MSTO,-19.7837291219,0,28252,908152.0,lung,test_dc,9.648096,29.431825206494725
14430,MK-4827,BEZ-235,A2058,0.5731306047,0,14430,906792.0,skin,test_dc,30.03953,29.466399195715038
40856,PACLITAXEL,GELDANAMYCIN,OV90,15.711240625,2,40856,1240197.0,urogenital_system,test_dc,-13.793325,29.504566049194338
29196,ERLOTINIB,BEZ-235,OVCAR3,41.4432036493,0,29196,905933.0,urogenital_system,test_dc,11.889523,29.55368109680977
29190,ERLOTINIB,BEZ-235,NCIH2122,53.9419501869,0,29190,722046.0,lung,test_dc,24.385225,29.556724890879494
40778,PACLITAXEL,DINACICLIB,OV90,12.2384883599,4,40778,1240197.0,urogenital_system,test_dc,-17.364292,29.60278050467539
14872,MK-4827,PD325901,VCAP,23.9409110297,3,14872,1299075.0,urogenital_system,test_dc,-5.671809,29.61272022617217
40647,PACLITAXEL,BEZ-235,HCT116,-6.1330824981,3,40647,905936.0,digestive_system,test_dc,23.492765,29.625847924735744
45090,VINORELBINE,SORAFENIB,A2058,-11.6225289101,1,45090,906792.0,skin,test_dc,18.019419,29.641947626530666
14859,MK-4827,PD325901,OVCAR3,39.7980909525,3,14859,905933.0,urogenital_system,test_dc,10.078216,29.71987535343994
44507,VINORELBINE,ABT-888,A375,10.3218883659,3,44507,906793.0,skin,test_dc,-19.43511,29.756998458063087
14313,MK-4541,VINORELBINE,A2058,-18.8844755006,4,14313,906792.0,skin,test_dc,10.937893,29.82236841441836
46020,ZOLINZA,SUNITINIB,T-47D,28.4382449414,3,46020,905945.0,breast,test_dc,-1.4256945,29.863939407037208
42187,SUNITINIB,DASATINIB,SKMEL30,1.5703335061,1,42187,909726.0,skin,test_dc,-28.303917,29.874250437252343
20165,TEMOZOLOMIDE,MK-4827,NCIH2122,38.6153589069,3,20165,722046.0,lung,test_dc,8.72501,29.89034898868711
17963,PACLITAXEL,MK-4827,RKO,-18.2154151567,2,17963,909698.0,digestive_system,test_dc,11.677582,29.892996943809376
4886,DEXAMETHASONE,MK-2206,LOVO,38.2095977329,4,4886,907790.0,digestive_system,test_dc,8.284861,29.924737121938087
14918,MK-4827,SN-38,SK-OV-3,33.6959739961,2,14918,905959.0,urogenital_system,test_dc,3.7589285,29.937045458731227
31901,L778123,MK-4827,SW837,-43.4133465857,3,31901,909755.0,digestive_system,test_dc,-13.452277,29.961069402167283
42208,SUNITINIB,DINACICLIB,HT144,8.9816173635,0,42208,907067.0,skin,test_dc,-20.99134,29.97295800070703
21717,VINORELBINE,ERLOTINIB,SK-OV-3,34.8512670064,1,21717,905959.0,urogenital_system,test_dc,4.872613,29.978654053213965
22090,VINORELBINE,SUNITINIB,LNCAP,-0.2824040871,2,22090,907788.0,urogenital_system,test_dc,-30.262167,29.97976288982871
27961,DEXAMETHASONE,MK-2206,VCAP,-4.763497501,4,27961,1299075.0,urogenital_system,test_dc,25.224577,29.988074451073242
37919,MK-4827,PD325901,SW837,9.6127809223,3,37919,909755.0,digestive_system,test_dc,-20.444925,30.05770623052754
21892,VINORELBINE,MK-5108,HT144,-14.1444478764,3,21892,907067.0,skin,test_dc,15.920282,30.064730240291603
27987,DEXAMETHASONE,MK-4827,OVCAR3,34.6919389289,2,27987,905933.0,urogenital_system,test_dc,4.5097237,30.182215265569923
6334,ERLOTINIB,MK-8669,NCIH23,40.5840988372,4,6334,905942.0,lung,test_dc,10.377274,30.20682527762969
21455,VINORELBINE,ABT-888,A375,10.3218883659,3,21455,906793.0,skin,test_dc,-20.02706,30.348947920953712
41139,PACLITAXEL,MK-8776,T-47D,-4.0085839204,0,41139,905945.0,breast,test_dc,-34.429363,30.420779330332422
45197,VINORELBINE,TEMOZOLOMIDE,SKMES1,11.6042704773,0,45197,909728.0,lung,test_dc,-18.84723,30.45150138855488
32335,L778123,VINORELBINE,OCUBM,4.2837645123,3,32335,909256.0,breast,test_dc,34.7589,30.475135176420704
30063,ETOPOSIDE,MK-4827,T-47D,-30.7134816298,2,30063,905945.0,breast,test_dc,-0.16301976,30.550461868356862
37953,MK-4827,SN-38,NCIH1650,26.6044821179,2,37953,687800.0,lung,test_dc,-3.9611332,30.565615359553444
14449,MK-4827,BEZ-235,NCIH23,-4.5279183017,0,14449,905942.0,lung,test_dc,26.102135,30.63005300628984
21992,VINORELBINE,MK-8776,SW837,-2.5741297517,1,21992,909755.0,digestive_system,test_dc,-33.240498,30.66636783741133
17833,PACLITAXEL,L778123,LNCAP,-8.3285417455,0,17833,907788.0,urogenital_system,test_dc,22.35333,30.681872357682618
40365,MRK-003,VINORELBINE,A2058,3.4286605035,2,40365,906792.0,skin,test_dc,34.114117,30.68545616520117
12599,MK-2206,ERLOTINIB,NCIH23,35.1499383355,1,12599,905942.0,lung,test_dc,4.446601,30.70333742149854
6144,ERLOTINIB,BEZ-235,OVCAR3,41.4432036493,0,6144,905933.0,urogenital_system,test_dc,10.698409,30.74479456879463
43210,TEMOZOLOMIDE,MK-4827,LNCAP,35.8252746742,3,43210,907788.0,urogenital_system,test_dc,5.0736256,30.751649109624807
6228,ERLOTINIB,DASATINIB,SK-OV-3,34.8854592923,3,6228,905959.0,urogenital_system,test_dc,4.1179266,30.767532694704784
41116,PACLITAXEL,MK-8776,HT144,9.6845161743,0,41116,907067.0,skin,test_dc,-21.177795,30.86231158445625
43064,TEMOZOLOMIDE,ERLOTINIB,SW837,15.1793477112,4,43064,909755.0,digestive_system,test_dc,-15.726546,30.905893998736623
27963,DEXAMETHASONE,MK-4827,A2058,-17.6309143216,2,27963,906792.0,skin,test_dc,13.294567,30.925481429754296
5002,DEXAMETHASONE,MK-8669,LNCAP,-31.7455015405,1,5002,907788.0,urogenital_system,test_dc,-0.81206197,30.933439575034456
44658,VINORELBINE,BORTEZOMIB,UWB1289,-4.8391228162,3,44658,1480374.0,urogenital_system,test_dc,-35.786453,30.947330430870313
7228,ETOPOSIDE,SUNITINIB,MSTO,-15.1208058266,3,7228,908152.0,lung,test_dc,15.876482,30.997287836487693
45044,VINORELBINE,MK-8776,SW837,-2.5741297517,1,45044,909755.0,digestive_system,test_dc,-33.5842,31.01007206104414
27785,DEXAMETHASONE,ERLOTINIB,NCIH1650,33.094422312,4,27785,687800.0,lung,test_dc,2.0457883,31.048634023883544
44769,VINORELBINE,ERLOTINIB,SK-OV-3,34.8512670064,1,44769,905959.0,urogenital_system,test_dc,3.7911305,31.060136463644874
37970,MK-4827,SN-38,SK-OV-3,33.6959739961,2,37970,905959.0,urogenital_system,test_dc,2.4984732,31.197500828680568
27720,DEXAMETHASONE,DASATINIB,SK-OV-3,32.5124520974,4,27720,905959.0,urogenital_system,test_dc,1.3110386,31.201413484080604
43982,VINBLASTINE,ERLOTINIB,OV90,19.7059817627,3,43982,1240197.0,urogenital_system,test_dc,-11.582516,31.288497479252733
4668,DEXAMETHASONE,DASATINIB,SK-OV-3,32.5124520974,4,4668,905959.0,urogenital_system,test_dc,1.2196664,31.292785735591224
44771,VINORELBINE,ERLOTINIB,SW837,37.3880308779,1,44771,909755.0,digestive_system,test_dc,5.9660683,31.421962610077735
5966,DOXORUBICIN,SUNITINIB,A375,-31.9658848453,4,5966,906793.0,skin,test_dc,-0.51057315,31.455311696572583
18115,PACLITAXEL,PD325901,OCUBM,-12.2689080706,4,18115,909256.0,breast,test_dc,19.199984,31.468891667401756
13409,MK-4541,ERLOTINIB,SW837,27.9104134214,2,13409,909755.0,digestive_system,test_dc,-3.5748591,31.485272563703468
21529,VINORELBINE,AZD1775,VCAP,-33.1007814642,4,21529,1299075.0,urogenital_system,test_dc,-1.5975844,31.503197097401596
20158,TEMOZOLOMIDE,MK-4827,LNCAP,35.8252746742,3,20158,907788.0,urogenital_system,test_dc,4.297675,31.527599541448538
22145,VINORELBINE,TEMOZOLOMIDE,SKMES1,11.6042704773,0,22145,909728.0,lung,test_dc,-19.97745,31.581719894414256
20154,TEMOZOLOMIDE,MK-4827,HT144,23.3087924035,3,20154,907067.0,skin,test_dc,-8.30208,31.610872557918945
19668,SUNITINIB,TEMOZOLOMIDE,A2058,3.0209211841,2,19668,906792.0,skin,test_dc,34.645653,31.624731586896093
17595,PACLITAXEL,BEZ-235,HCT116,-6.1330824981,3,17595,905936.0,digestive_system,test_dc,25.513044,31.646126855399807
19276,SUNITINIB,LAPATINIB,LNCAP,-17.7430231312,3,19276,907788.0,urogenital_system,test_dc,13.95656,31.699583266087696
28113,DEXAMETHASONE,MK-8776,T-47D,-42.4264956259,4,28113,905945.0,breast,test_dc,-10.723347,31.703148915694925
19584,SUNITINIB,PD325901,T-47D,22.5188596869,4,19584,905945.0,breast,test_dc,-9.273869,31.792728247691016
42675,SUNITINIB,SN-38,T-47D,10.6043338782,1,42675,905945.0,breast,test_dc,-21.196447,31.800781250636525
37545,MK-4827,BORTEZOMIB,OVCAR3,12.6320528333,1,37545,905933.0,urogenital_system,test_dc,-19.230558,31.862611228685743
21486,VINORELBINE,ABT-888,T-47D,-62.1415304495,3,21486,905945.0,breast,test_dc,-30.229101,31.91242926846973
21884,VINORELBINE,MK-5108,A375,-15.5520756285,3,21884,906793.0,skin,test_dc,16.409697,31.96177220747949
45129,VINORELBINE,SUNITINIB,A2058,-13.1617410674,2,45129,906792.0,skin,test_dc,18.90291,32.06465129994395
21706,VINORELBINE,ERLOTINIB,NCIH23,5.7923068419,1,21706,905942.0,lung,test_dc,-26.34509,32.13739770798887
42114,SUNITINIB,BEZ-235,T-47D,72.2166998263,1,42114,905945.0,breast,test_dc,104.47105,32.254346621453905
21984,VINORELBINE,MK-8776,OVCAR3,-27.3486780091,1,21984,905933.0,urogenital_system,test_dc,4.90793,32.25660790640835
5217,DEXAMETHASONE,TEMOZOLOMIDE,T-47D,-66.1667696658,0,5217,905945.0,breast,test_dc,-33.866615,32.30015437038985
44566,VINORELBINE,AZD1775,OCUBM,-17.0999842981,4,44566,909256.0,breast,test_dc,15.231002,32.33098615204287
9283,L778123,VINORELBINE,OCUBM,4.2837645123,3,9283,909256.0,breast,test_dc,36.703533,32.41976866030742
14407,MK-4827,ABT-888,MSTO,-10.9809492453,4,14407,908152.0,lung,test_dc,21.585852,32.56680091461152
21880,VINORELBINE,MK-4827,VCAP,-28.5634514501,4,21880,1299075.0,urogenital_system,test_dc,4.0363727,32.59982411169058
6216,ERLOTINIB,DASATINIB,NCIH2122,-6.5472391823,3,6216,722046.0,lung,test_dc,-39.15932,32.612081648998824
21958,VINORELBINE,MK-8669,VCAP,-1.0439122616,3,21958,1299075.0,urogenital_system,test_dc,31.593195,32.63710722314785
44758,VINORELBINE,ERLOTINIB,NCIH23,5.7923068419,1,44758,905942.0,lung,test_dc,-26.941183,32.73348993210996
27979,DEXAMETHASONE,MK-4827,MSTO,-14.3131730381,2,27979,908152.0,lung,test_dc,18.440748,32.753921252821684
6138,ERLOTINIB,BEZ-235,NCIH2122,53.9419501869,0,6138,722046.0,lung,test_dc,21.187965,32.753984793833595
37459,MK-4827,ABT-888,MSTO,-10.9809492453,4,37459,908152.0,lung,test_dc,21.826788,32.807737193908395
20177,TEMOZOLOMIDE,MK-4827,RPMI7951,53.04393869,3,20177,910903.0,skin,test_dc,20.223871,32.820067458920896
42460,SUNITINIB,MK-5108,LNCAP,-24.4631433982,0,42460,907788.0,urogenital_system,test_dc,-57.340595,32.877451847161325
17686,PACLITAXEL,DASATINIB,OCUBM,-14.8239965907,0,17686,909256.0,breast,test_dc,18.080194,32.9041910639666
44919,VINORELBINE,MK-4827,OVCAR3,-42.8593940923,4,44919,905933.0,urogenital_system,test_dc,-9.908511,32.9508829304958
37956,MK-4827,SN-38,NCIH2122,-25.660110852,2,37956,722046.0,lung,test_dc,7.310692,32.970802685496096
12610,MK-2206,ERLOTINIB,SKMES1,55.9352051312,1,12610,909728.0,lung,test_dc,22.929697,33.005508094456836
17313,MRK-003,VINORELBINE,A2058,3.4286605035,2,17313,906792.0,skin,test_dc,36.487125,33.05846489322852
4509,DEXAMETHASONE,ABT-888,RPMI7951,-35.1698590815,2,4509,910903.0,skin,test_dc,-2.0977945,33.07206454872412
21514,VINORELBINE,AZD1775,OCUBM,-17.0999842981,4,21514,909256.0,breast,test_dc,15.976107,33.076090941776755
35651,MK-2206,ERLOTINIB,NCIH23,35.1499383355,1,35651,905942.0,lung,test_dc,2.051172,33.098766317448856
37924,MK-4827,PD325901,VCAP,23.9409110297,3,37924,1299075.0,urogenital_system,test_dc,-9.2355995,33.17651054752227
28108,DEXAMETHASONE,MK-8776,SKMEL30,-1.0397617758,4,28108,909726.0,skin,test_dc,32.173084,33.212846034833206
14618,MK-4827,ERLOTINIB,SW837,25.4834269638,4,14618,909755.0,digestive_system,test_dc,-7.7312326,33.21465960692744
29268,ERLOTINIB,DASATINIB,NCIH2122,-6.5472391823,3,29268,722046.0,lung,test_dc,-39.7811,33.23386204450664
6856,ETOPOSIDE,ERLOTINIB,UACC62,41.7189552864,2,6856,905976.0,skin,test_dc,8.441466,33.27748895491807
41030,PACLITAXEL,MK-5108,A375,43.6634766124,1,41030,906793.0,skin,test_dc,10.362772,33.30070462448496
41245,PACLITAXEL,SUNITINIB,OCUBM,-27.4082442828,0,41245,909256.0,breast,test_dc,5.905841,33.31408515651826
27840,DEXAMETHASONE,GELDANAMYCIN,T-47D,-30.0792798869,1,27840,905945.0,breast,test_dc,3.2735302,33.35281013172727
28226,DEXAMETHASONE,SUNITINIB,SKMES1,33.9219795105,4,28226,909728.0,lung,test_dc,0.54757965,33.37439986438947
21867,VINORELBINE,MK-4827,OVCAR3,-42.8593940923,4,21867,905933.0,urogenital_system,test_dc,-9.47736,33.382034320571485
17978,PACLITAXEL,MK-5108,A375,43.6634766124,1,17978,906793.0,skin,test_dc,10.252103,33.41137376053232
11841,MITOMYCINE,ERLOTINIB,SK-OV-3,-35.312060661,3,11841,905959.0,urogenital_system,test_dc,-1.8669726,33.44508809534906
6234,ERLOTINIB,DASATINIB,UWB1289,43.1859986354,3,6234,1480374.0,urogenital_system,test_dc,9.6675005,33.51849813948935
37402,MK-4541,VINORELBINE,VCAP,-5.0697644613,4,37402,1299075.0,urogenital_system,test_dc,28.474375,33.54413923241816
6274,ERLOTINIB,DINACICLIB,VCAP,32.2562087818,0,6274,1299075.0,urogenital_system,test_dc,-1.3355438,33.59175253351661
20930,VINBLASTINE,ERLOTINIB,OV90,19.7059817627,3,20930,1240197.0,urogenital_system,test_dc,-13.910158,33.61613992004863
43229,TEMOZOLOMIDE,MK-4827,RPMI7951,53.04393869,3,43229,910903.0,skin,test_dc,19.417301,33.62663751202148
27561,DEXAMETHASONE,ABT-888,RPMI7951,-35.1698590815,2,27561,910903.0,skin,test_dc,-1.5387238,33.631135255091614
28054,DEXAMETHASONE,MK-8669,LNCAP,-31.7455015405,1,28054,907788.0,urogenital_system,test_dc,1.8965391,33.642040632563905
26616,CYCLOPHOSPHAMIDE,ERLOTINIB,T-47D,26.1848918333,0,26616,905945.0,breast,test_dc,-7.539471,33.72436298274458
36461,MK-4541,ERLOTINIB,SW837,27.9104134214,2,36461,909755.0,digestive_system,test_dc,-5.82479,33.73520342231553
44893,VINORELBINE,MK-2206,VCAP,-23.5722952018,0,44893,1299075.0,urogenital_system,test_dc,10.307814,33.88010884620918
9279,L778123,VINORELBINE,NCIH2122,-27.1885243361,3,9279,722046.0,lung,test_dc,6.7296658,33.91819009232559
14350,MK-4541,VINORELBINE,VCAP,-5.0697644613,4,14350,1299075.0,urogenital_system,test_dc,28.85303,33.92279371239863
43206,TEMOZOLOMIDE,MK-4827,HT144,23.3087924035,3,43206,907067.0,skin,test_dc,-10.651487,33.96027975396387
21865,VINORELBINE,MK-4827,OCUBM,-27.4198427233,4,21865,909256.0,breast,test_dc,6.5569944,33.97683716147139
11033,METHOTREXATE,ERLOTINIB,A375,22.8717252262,2,11033,906793.0,skin,test_dc,-11.248047,34.1197721012
32331,L778123,VINORELBINE,NCIH2122,-27.1885243361,3,32331,722046.0,lung,test_dc,6.9363136,34.12483796525039
25816,CARBOPLATIN,ERLOTINIB,LNCAP,5.6648893118,0,25816,907788.0,urogenital_system,test_dc,-28.509912,34.17480180264472
21841,VINORELBINE,MK-2206,VCAP,-23.5722952018,0,21841,1299075.0,urogenital_system,test_dc,10.681107,34.253401769182815
18193,PACLITAXEL,SUNITINIB,OCUBM,-27.4082442828,0,18193,909256.0,breast,test_dc,6.8535156,34.2617599078
44917,VINORELBINE,MK-4827,OCUBM,-27.4198427233,4,44917,909256.0,breast,test_dc,6.9174795,34.337322238375684
22075,VINORELBINE,SORAFENIB,VCAP,-21.1401840548,1,22075,1299075.0,urogenital_system,test_dc,13.254423,34.394607196279495
21719,VINORELBINE,ERLOTINIB,SW837,37.3880308779,1,21719,909755.0,digestive_system,test_dc,2.9893322,34.39869867880332
44581,VINORELBINE,AZD1775,VCAP,-33.1007814642,4,44581,1299075.0,urogenital_system,test_dc,1.3128071,34.41358854732988
29395,ERLOTINIB,MK-8669,SKMEL30,62.0932612208,4,29395,909726.0,skin,test_dc,27.67507,34.41819141184004
22968,ZOLINZA,SUNITINIB,T-47D,28.4382449414,3,22968,905945.0,breast,test_dc,-6.003607,34.44185173766465
15336,MK-5108,MK-4827,NCIH2122,26.3588346926,3,15336,722046.0,lung,test_dc,-8.097034,34.4558691469457
45036,VINORELBINE,MK-8776,OVCAR3,-27.3486780091,1,45036,905933.0,urogenital_system,test_dc,7.1876583,34.53633631903652
11044,METHOTREXATE,ERLOTINIB,LNCAP,11.861823991,2,11044,907788.0,urogenital_system,test_dc,-22.756445,34.618268922030275
43217,TEMOZOLOMIDE,MK-4827,NCIH2122,38.6153589069,3,43217,722046.0,lung,test_dc,3.9723475,34.643011408959936
14493,MK-4827,BORTEZOMIB,OVCAR3,12.6320528333,1,14493,905933.0,urogenital_system,test_dc,-22.017466,34.649518424730665
14508,MK-4827,DASATINIB,A2058,15.1210535378,2,14508,906792.0,skin,test_dc,49.785885,34.66483131937773
19101,SUNITINIB,BORTEZOMIB,T-47D,1.4424102206,4,19101,905945.0,breast,test_dc,-33.311646,34.7540557284125
29326,ERLOTINIB,DINACICLIB,VCAP,32.2562087818,0,29326,1299075.0,urogenital_system,test_dc,-2.5767741,34.83298290213081
29386,ERLOTINIB,MK-8669,NCIH23,40.5840988372,4,29386,905942.0,lung,test_dc,5.7114854,34.87261345130523
34085,METHOTREXATE,ERLOTINIB,A375,22.8717252262,2,34085,906793.0,skin,test_dc,-12.090124,34.96184935644902
42636,SUNITINIB,PD325901,T-47D,22.5188596869,4,42636,905945.0,breast,test_dc,-12.459581,34.97844106202207
42597,SUNITINIB,OXALIPLATIN,T-47D,4.8768053711,3,42597,905945.0,breast,test_dc,-30.103449,34.98025423889785
14627,MK-4827,GELDANAMYCIN,A375,-23.7286425554,3,14627,906793.0,skin,test_dc,11.255245,34.983887764140235
17992,PACLITAXEL,MK-5108,MSTO,51.3790776043,1,17992,908152.0,lung,test_dc,16.388687,34.99039047051094
